Unnamed: 0,atletas.posicao_id,atletas.apelido,atletas.variacao_num,atletas.preco_num,atletas.rodada_id,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.clube.id.full.name,atletas.status_id,atletas.entrou_em_campo,atletas.slug,atletas.atleta_id,atletas.apelido_abreviado,atletas.clube_id,atletas.foto,atletas.pontos_num,CA,DS,FC,FF,FS,G,I,FD,SG,A,PS,FT,V,CV,DE,DP,GS,PC,PP,GC,posicao_nome,ranking_rodada,percentil_pontuacao,classificacao_desempenho,destaque_rodada
70,4,Gabriel,0.0,6.44,23,15,3.07,Gabriel Santana Pinto,MIR,6,False,gabriel,73515,Gabriel,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,2.0,3.0,5.0,4.0,15.0,3.0,5.0,4.0,,1.0,1.0,,,,,,,,,,Meia,0,0.0,Não Jogou,False
71,4,Guilherme Marques,0.0,5.0,23,0,0.0,Guilherme Costa Marques,MIR,6,False,guilherme-marques,73781,G. Marques,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
72,4,Rincón,0.0,3.46,23,13,0.96,Tomás Eduardo Rincón Hernández,SAN,7,False,rincon,74187,Rincón,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,4.0,13.0,23.0,5.0,6.0,,,,,,,,,1.0,,,,,,,Meia,0,0.0,Não Jogou,False
73,4,Carrillo,0.0,6.96,23,15,3.06,André Martín Carrillo Díaz,COR,5,False,carrillo,77485,Carrillo,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,1.0,19.0,18.0,5.0,12.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
74,2,Cédric Soares,0.69,7.53,23,19,3.51,Cédric Ricardo Alves Soares,SAO,7,True,cedric-soares,77656,C. Soares,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7.7,1.0,20.0,10.0,2.0,8.0,,,,5.0,2.0,,,,,,,,,,,Lateral,47,86.01,Bom,False
75,4,Sérgio Oliveira,0.0,8.59,23,8,4.6,Sérgio Miguel Relvas de Oliveira,SPT,6,False,sergio-oliveira,77664,S. Oliveira,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,3.0,14.0,12.0,6.0,6.0,1.0,,3.0,,,,1.0,,,,,,,,,Meia,0,0.0,Não Jogou,False
76,5,Romarinho,-1.12,7.28,23,2,2.65,Romário Ricardo da Silva,VIT,6,True,romarinho,77738,Romarinho,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,,2.0,,1.0,3.0,,,,,,,,,,,,,,,,Atacante,278,13.99,Regular,False
77,4,João Schmidt,-0.32,4.41,23,16,1.9,João Felipe Schmidt Urbano,SAN,7,True,joao-schmidt,77777,J. Schmidt,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,1.0,4.0,19.0,28.0,6.0,7.0,,1.0,1.0,,1.0,,,,,,,,,,,Meia,246,26.49,Regular,False
78,5,Everaldo,0.0,3.65,23,17,1.88,Everaldo Stum,FLU,6,False,everaldo,78117,Everaldo,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,1.0,3.0,17.0,9.0,11.0,2.0,1.0,5.0,,,,1.0,,,,,,,1.0,,Atacante,0,0.0,Não Jogou,False
79,3,Gustavo Henrique,0.37,7.08,23,10,3.8,Gustavo Henrique Vernes,COR,7,True,gustavo-henrique,78248,G. Henrique,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,3.4,1.0,10.0,8.0,2.0,4.0,1.0,,4.0,2.0,,,,,,,,,,,,Zagueiro,141,58.33,Regular,False
80,5,Vitinho,-1.02,6.71,23,4,2.05,Victor Vinícius Coelho dos Santos,COR,2,True,vitinho,78435,Vitinho,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,,4.0,3.0,,4.0,,1.0,1.0,,,,,,,,,,,,,Atacante,278,13.99,Regular,False
81,2,Renê,0.0,10.15,23,13,6.48,Renê Rodrigues Martins,FLU,6,False,rene,78445,Renê,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,,35.0,11.0,2.0,11.0,1.0,,,4.0,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
82,4,Willian Arão,0.0,7.19,23,1,-0.3,Willian Souza Arão da Silva,SAN,6,False,willian-arao,78478,W. Arão,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,,,1.0,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
83,4,Gabriel,0.6,6.11,23,20,3.15,Gabriel Girotto Franco,RBB,7,True,gabriel,78605,Gabriel,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,5.4,7.0,35.0,30.0,5.0,20.0,1.0,,1.0,,,,1.0,,,,,,,,,Meia,87,73.96,Bom,False
84,2,Reinaldo,-0.22,10.72,23,20,7.26,Reinaldo Manoel da Silva,MIR,7,True,reinaldo,78850,Reinaldo,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,10.0,3.0,23.0,18.0,9.0,15.0,7.0,,7.0,6.0,3.0,,,,,,,,1.0,1.0,,Lateral,26,92.41,Muito Bom,True
85,1,Richard,0.0,4.53,23,0,-1.0,Richard de Oliveira Costa,CEA,6,False,richard,78851,Richard,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,1.0,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
86,3,Thiago Santos,0.0,6.98,23,7,4.35,Thiago dos Santos,FLU,6,False,thiago-santos,78855,T. Santos,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,2.0,5.0,8.0,1.0,3.0,,,,5.0,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
87,1,Alex Muralha,0.0,3.34,23,6,2.37,Alex Roberto Santana Rafael,MIR,6,False,alex-muralha,79066,A. Muralha,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,2.0,,,,1.0,,,,,,,,,,19.0,,9.0,,,,Goleiro,0,0.0,Não Jogou,False
88,1,Bruno Ferreira,0.37,5.87,23,14,3.44,Bruno Ferreira Ventura Diniz - de Lins,CEA,7,True,bruno-ferreira,79266,B. Ferreira,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,3.7,2.0,,1.0,,5.0,,,,4.0,,,,,,33.0,,15.0,,,,Goleiro,131,60.86,Regular,False
89,6,Roger Machado,-0.33,9.32,23,22,5.01,Roger Machado Marques,INT,7,True,roger-machado,79437,R. Machado,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,2.95,,,,,,,,,,,,,7.0,,,,,,,,Técnico,152,55.06,Regular,False
90,5,Cano,0.42,9.45,23,14,5.02,Germán Ezequiel Cano,FLU,7,True,cano,79631,Cano,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,4.5,1.0,4.0,5.0,17.0,17.0,5.0,2.0,4.0,,,,,,,,,,,,,Atacante,108,66.96,Regular,False
91,4,Lucas Silva,0.0,4.41,23,21,2.37,Lucas Silva Borges,CRU,7,False,lucas-silva,79701,L. Silva,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,3.0,17.0,31.0,6.0,17.0,1.0,,2.0,,2.0,,1.0,,,,,,,,,Meia,0,0.0,Não Jogou,False
92,1,Helton Leite,0.0,4.66,23,3,0.93,Helton Brant Aleixo Leite,FOR,6,False,helton-leite,79973,H. Leite,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,,,,,,,,,,,,,,,6.0,,5.0,,,,Goleiro,0,0.0,Não Jogou,False
93,4,Saúl,0.86,11.15,23,5,5.0,Saúl Ñíguez Esclapez,FLA,7,True,saul,80061,Saúl,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,11.5,,11.0,9.0,5.0,2.0,,,1.0,,1.0,,,,,,,,,,,Meia,11,96.58,Muito Bom,True
94,5,Zé Roberto,0.0,6.0,23,0,0.0,José Roberto Assunção de Araújo Filho,SPT,6,False,ze-roberto,80076,Z. Roberto,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
95,4,Jadson,0.12,5.9,23,20,3.46,Jadson Alves dos Santos,JUV,7,True,jadson,80129,Jadson,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,1.7,5.0,36.0,29.0,6.0,33.0,,2.0,3.0,,1.0,,,,,,,,1.0,,,Meia,205,38.39,Regular,False
96,4,Yago Pikachu,-0.05,5.29,23,17,2.51,Glaybson Yago Souza Lisboa,FOR,2,True,yago-pikachu,80196,Y. Pikachu,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,2.0,8.0,7.0,4.0,12.0,2.0,3.0,5.0,,,1.0,1.0,,,,,,,,,Meia,278,13.99,Regular,False
97,5,Luciano,0.0,9.29,23,18,5.71,Luciano da Rocha Neves,SAO,7,False,luciano,80287,Luciano,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,6.0,18.0,22.0,19.0,26.0,4.0,4.0,13.0,,3.0,2.0,,,,,,,,1.0,,Atacante,0,0.0,Não Jogou,False
98,2,Gilberto,0.0,7.33,23,15,4.13,Gilberto Moraes Júnior,BAH,6,False,gilberto,80313,Gilberto,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,3.0,22.0,11.0,4.0,6.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
99,2,Wendell,1.19,10.29,23,12,5.09,Wendell Nascimento Borges,SAO,2,True,wendell,80570,Wendell,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,8.5,,17.0,11.0,3.0,13.0,,,,5.0,1.0,,,,,,,,,,,Lateral,42,87.65,Bom,False
100,4,Lucas Lima,-1.32,6.32,23,19,4.02,Lucas Rafael Araújo Lima,SPT,3,True,lucas-lima,80583,L. Lima,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,2.6,9.0,16.0,22.0,3.0,33.0,3.0,6.0,9.0,,3.0,,,,,,,,,,,Meia,165,51.04,Regular,False
101,4,Jair,0.0,4.63,23,10,2.07,Jair Rodrigues Júnior,VAS,5,False,jair,81091,Jair,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,3.0,14.0,12.0,1.0,11.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
102,4,Lucas Mugni,0.0,6.26,23,17,3.25,Lucas Andrés Mugni,CEA,7,False,lucas-mugni,81121,L. Mugni,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,4.0,19.0,22.0,5.0,10.0,1.0,1.0,2.0,,3.0,,1.0,,,,,,,,,Meia,0,0.0,Não Jogou,False
103,2,Mayke,0.0,7.75,23,8,3.29,Mayke Rocha de Oliveira,SAN,7,False,mayke,81150,Mayke,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,1.0,12.0,13.0,1.0,5.0,,1.0,,2.0,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
104,5,Gonçalo Paciência,0.0,5.5,23,4,0.58,Gonçalo Mendes Paciência,SPT,6,False,goncalo-paciencia,81401,G. Paciência,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
105,4,Alisson,-0.11,4.53,23,17,1.84,Alisson Euler de Freitas Castro,SAO,7,True,alisson,81845,Alisson,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,1.5,4.0,9.0,15.0,4.0,22.0,,1.0,6.0,,1.0,,,,,,,,,,,Meia,216,34.52,Regular,False
106,1,João Ricardo,1.8,10.56,23,12,5.1,João Ricardo Riedi,FOR,7,True,joao-ricardo,81881,J. Ricardo,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,8.9,,,,,,,,,5.0,,,,,,44.0,,18.0,,,1.0,Goleiro,37,89.14,Bom,False
107,4,Willian Oliveira,0.19,4.7,23,11,2.77,Willian Osmar de Oliveira Silva,VIT,7,True,willian-oliveira,81952,W. Oliveira,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,2.8,4.0,18.0,16.0,7.0,11.0,,,1.0,,,,,,,,,,,,,Meia,156,53.27,Regular,False
108,4,Chico Kim,-0.18,4.23,23,10,1.76,Francisco Hyun-Sol Kim,MIR,6,True,chico-kim,82407,C. Kim,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,-0.1,1.0,8.0,6.0,1.0,11.0,,,1.0,,,1.0,,,,,,,,,,Meia,303,9.82,Ruim,False
109,4,Zé Rafael,-0.29,7.31,23,13,3.64,José Rafael Vivian,SAN,7,True,ze-rafael,82455,Z. Rafael,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,4.5,2.0,27.0,15.0,3.0,22.0,,,,,,,,,,,,,,,,Meia,108,66.96,Regular,False
110,4,Otávio,0.15,6.29,23,2,1.3,Otávio Henrique Passos Santos,FLU,7,True,otavio,82463,Otávio,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,3.0,,1.0,3.0,,4.0,,,,,,,,,,,,,,,,Meia,149,55.65,Regular,False
111,5,Luiz Araújo,0.73,9.36,23,20,5.37,Luiz de Araújo Guimarães Neto,FLA,7,True,luiz-araujo,82627,L. Araújo,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,5.7,1.0,28.0,18.0,9.0,14.0,4.0,1.0,8.0,,2.0,,2.0,,,,,,,,,Atacante,76,77.23,Bom,False
112,2,Tinga,0.0,8.33,23,10,4.11,Guilherme de Jesus da Silva,FOR,6,False,tinga,82628,Tinga,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,1.0,11.0,6.0,3.0,4.0,1.0,,,3.0,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
113,2,Marcelo Hermes,0.0,7.58,23,9,5.04,Marcelo Gazella Hermes,JUV,7,False,marcelo-hermes,82639,M. Hermes,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,2.0,13.0,9.0,5.0,6.0,,,3.0,2.0,2.0,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
114,2,Lucas Ramon,0.08,10.28,23,19,6.79,Lucas Ramon Batista Silva,MIR,7,True,lucas-ramon,82775,L. Ramon,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,10.3,5.0,43.0,20.0,5.0,25.0,2.0,2.0,6.0,5.0,2.0,1.0,,,,,,,,,,Lateral,22,93.6,Muito Bom,True
115,3,Rafael Thyere,-0.25,5.84,23,9,3.34,Rafael Thyere de Albuquerque Marques,SPT,7,True,rafael-thyere,83048,R. Thyere,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.5,,9.0,6.0,2.0,5.0,,,1.0,2.0,,,1.0,,,,,,,,,Zagueiro,262,21.13,Regular,False
116,2,Alan Benítez,-0.66,5.13,23,6,1.98,Alan Max Benítez Domínguez,INT,6,True,alan-benitez,83251,A. Benítez,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,,3.0,4.0,,,,,3.0,1.0,,,,,,,,,,,,Lateral,278,13.99,Regular,False
117,5,Gabriel,0.66,7.6,23,18,3.59,Gabriel Barbosa Almeida,CRU,2,True,gabriel,83257,Gabriel,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,7.5,2.0,3.0,3.0,6.0,6.0,5.0,5.0,8.0,,2.0,,,,,,,,,1.0,,Atacante,52,84.82,Bom,False
118,3,Léo Pereira,-0.05,9.89,23,21,5.56,Leonardo Pereira,FLA,7,True,leo-pereira,83528,L. Pereira,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6.5,2.0,16.0,15.0,7.0,8.0,3.0,,3.0,12.0,,,1.0,,,,,,1.0,,,Zagueiro,62,81.4,Bom,False
119,3,Neris,0.0,2.13,23,4,-0.85,Hueglo dos Santos Neris,VIT,6,False,neris,83786,Neris,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,1.0,1.0,8.0,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,Zagueiro,0,0.0,Não Jogou,False
120,5,Tiquinho Soares,1.42,8.82,23,18,3.26,Francisco das Chagas Soares dos Santos Meireles,SAN,6,True,tiquinho-soares,84042,T. Soares,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,10.2,2.0,6.0,24.0,9.0,28.0,2.0,4.0,5.0,,3.0,1.0,,,,,,,,,,Atacante,24,93.15,Muito Bom,True
121,1,Ruan Carneiro,0.0,2.41,23,2,2.55,Eudes Ruan de Souza Carneiro,JUV,6,False,ruan-carneiro,84094,R. Carneiro,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,,,,,,,,,,,,,,,7.0,,4.0,,,,Goleiro,0,0.0,Não Jogou,False
122,3,Jemerson,0.0,4.77,23,9,3.2,Jemerson de Jesus Nascimento,GRE,6,False,jemerson,84263,Jemerson,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,3.0,11.0,14.0,1.0,3.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
123,4,Fernando Sobral,-0.02,4.08,23,18,1.41,Fernando Pereira do Nascimento,CEA,7,True,fernando-sobral,84428,F. Sobral,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,1.7,6.0,19.0,23.0,4.0,13.0,,1.0,,,,,,,,,,,,,,Meia,205,38.39,Regular,False
124,5,Romarinho,-0.16,3.41,23,11,2.04,José Romário Silva de Souza,SPT,6,True,romarinho,84523,Romarinho,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,,2.0,5.0,2.0,1.0,2.0,,,,,,,,,,,,,Atacante,278,13.99,Regular,False
125,4,Lucas Romero,-0.15,7.83,23,21,4.55,Lucas Daniel Romero,CRU,7,True,lucas-romero,84558,L. Romero,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,3.5,7.0,46.0,22.0,5.0,32.0,1.0,1.0,2.0,,2.0,,,,,,,,,,,Meia,136,59.38,Regular,False
126,4,Lucas Evangelista,1.39,7.62,23,17,3.67,Lucas Evangelista Santana de Oliveira,PAL,7,True,lucas-evangelista,84674,L. Evangelista,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,11.0,2.0,22.0,18.0,2.0,19.0,2.0,,4.0,,1.0,,,,,,,,,,,Meia,17,95.09,Muito Bom,True
127,4,Jorginho,0.0,7.1,23,8,1.93,Jorge Luiz Frello Filho,FLA,6,False,jorginho,84735,Jorginho,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,3.0,13.0,12.0,1.0,1.0,,,1.0,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
128,2,Varela,0.0,7.85,23,16,4.93,Guillermo Varela Olivera,FLA,7,False,varela,84816,Varela,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,,8.0,4.0,,6.0,,1.0,1.0,9.0,4.0,,,,,,,,1.0,,,Lateral,0,0.0,Não Jogou,False
129,3,Luan Peres,-0.03,5.54,23,14,2.71,Luan Peres Petroni,SAN,7,True,luan-peres,84847,L. Peres,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,5.4,4.0,15.0,19.0,,8.0,,,1.0,4.0,,,,,,,,,,,,Zagueiro,87,73.96,Bom,False
130,4,Óscar Romero,0.0,4.5,23,9,1.42,Óscar David Romero Villamayor,INT,6,False,oscar-romero,85034,O. Romero,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,1.0,2.0,2.0,4.0,6.0,,,1.0,,1.0,,,,,,,,1.0,,,Meia,0,0.0,Não Jogou,False
131,5,Memphis Depay,0.0,13.85,23,14,5.95,Memphis Depay,COR,5,False,memphis-depay,85048,M. Depay,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,4.0,7.0,11.0,10.0,20.0,4.0,1.0,11.0,,3.0,,2.0,,,,,,,1.0,,Atacante,0,0.0,Não Jogou,False
132,1,Vinicius Silvestre,0.0,6.75,23,2,4.4,Vinicius Silvestre da Costa,FOR,6,False,vinicius-silvestre,85083,V. Silvestre,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,,,,,1.0,,,,,,,,,,11.0,,6.0,,,,Goleiro,0,0.0,Não Jogou,False
133,4,Danielzinho,0.09,5.04,23,20,2.84,Daniel de Oliveira Sertanejo,MIR,7,True,danielzinho,85403,Danielzinho,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1.9,3.0,16.0,23.0,7.0,37.0,,1.0,4.0,,2.0,1.0,1.0,,,,,,,,,Meia,199,40.33,Regular,False
134,1,João Paulo,0.0,6.45,23,0,-1.0,João Paulo Silva Martins,BAH,6,False,joao-paulo,85425,J. Paulo,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,2.0,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
135,4,Alex Santana,0.0,2.96,23,8,0.45,Alex Paulo Menezes Santana,GRE,6,False,alex-santana,85465,A. Santana,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,3.0,1.0,10.0,4.0,10.0,,1.0,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
136,4,Ricardo Ryller,0.0,2.69,23,16,1.3,Ricardo Ryller Ribeiro Lino Silva,VIT,6,False,ricardo-ryller,85856,R. Ryller,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,3.0,15.0,28.0,2.0,7.0,,1.0,4.0,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
137,5,Aylon,0.0,5.52,23,13,3.33,Aylon Darwin Tavella,CEA,6,False,aylon,85930,Aylon,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,2.0,11.0,17.0,6.0,17.0,2.0,2.0,4.0,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
138,4,Hyoran,0.0,3.22,23,3,-0.57,Hyoran Kaue Dalmoro,SPT,6,False,hyoran,85931,Hyoran,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,1.0,,4.0,,1.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
