Unnamed: 0,atletas.rodada_id,atletas.foto,atletas.status_id,atletas.pontos_num,atletas.variacao_num,atletas.media_num,atletas.slug,atletas.apelido,atletas.atleta_id,atletas.nome,atletas.clube.id.full.name,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.apelido_abreviado,posicao_nome,ranking_rodada,percentil_pontuacao,classificacao_desempenho,destaque_rodada
272,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,2,0,0,0,bastos,Bastos,98280,Bartolomeu Jacinto Quissanga,BOT,False,0,263,3,11,,Bastos,Zagueiro,0,0.0,Não Jogou,False
273,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,0,0,0,val-soares,Val Soares,98306,Valdemir de Oliveira Soares,VIT,False,0,287,4,3,,V. Soares,Meia,0,0.0,Não Jogou,False
274,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,0,0,0,negueba,Negueba,98384,Luiz Henrique Soares Firmino,MIR,False,0,2305,5,3,,Negueba,Atacante,0,0.0,Não Jogou,False
275,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,7,0,0,0,kanu,Kanu,98484,Victor Hugo Soares dos Santos,BAH,False,0,265,3,4,,Kanu,Zagueiro,0,0.0,Não Jogou,False
276,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,7,0,0,0,jean-lucas,Jean Lucas,98517,Jean Lucas de Souza Oliveira,BAH,False,0,265,4,6,,J. Lucas,Meia,0,0.0,Não Jogou,False
277,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,0,0,0,di-placido,Di Placido,98605,Leonel Di Placido,SPT,False,0,292,2,4,,D. Placido,Lateral,0,0.0,Não Jogou,False
278,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,7,0,0,0,kuscevic,Kuscevic,98619,Benjamín Kuščević Jaramillo,FOR,False,0,356,3,6,,Kuscevic,Zagueiro,0,0.0,Não Jogou,False
279,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,7,0,0,0,savarino,Savarino,98672,Jefferson David Savarino Quintero,BOT,False,0,263,4,13,,Savarino,Meia,0,0.0,Não Jogou,False
280,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,0,0,0,angileri,Angileri,98720,Fabrizio Germán Angileri - Fabricio,COR,False,0,264,2,5,,Angileri,Lateral,0,0.0,Não Jogou,False
281,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,0,0,0,titi-ortiz,Titi Ortíz,98738,Christian Jonatan Ortíz - Cristian,SPT,False,0,292,4,6,,T. Ortíz,Meia,0,0.0,Não Jogou,False
282,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,7,0,0,0,cuello,Cuello,98909,Tomás Esteban Cuello,CAM,False,0,282,5,9,,Cuello,Atacante,0,0.0,Não Jogou,False
283,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,0,0,0,vina,Viña,98974,Matías Nicolás Viña Susperreguy,FLA,False,0,262,2,8,,Viña,Lateral,0,0.0,Não Jogou,False
284,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,0,0,0,rogel,Rogel,98975,Agustín Maximiliano Rogel Paita,INT,False,0,285,3,5,,Rogel,Zagueiro,0,0.0,Não Jogou,False
285,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,7,0,0,0,lourenco,Lourenço,99032,João Paulo Ferreira Lourenço,CEA,False,0,354,4,5,,Lourenço,Meia,0,0.0,Não Jogou,False
286,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,7,0,0,0,lucas-braga,Lucas Braga,99119,Lucas Braga Ribeiro,VIT,False,0,287,5,5,,L. Braga,Atacante,0,0.0,Não Jogou,False
287,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,7,0,0,0,vegetti,Vegetti,99198,Pablo Vegetti,VAS,False,0,267,5,17,,Vegetti,Atacante,0,0.0,Não Jogou,False
288,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,0,0,0,puma-rodriguez,Puma Rodríguez,99213,José Luis Rodríguez Bebanz,VAS,False,0,267,2,5,,P. Rodríguez,Lateral,0,0.0,Não Jogou,False
289,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,0,0,0,de-la-cruz,De la Cruz,99228,Diego Nicolás de la Cruz Arcosa,FLA,False,0,262,4,14,,D. Cruz,Meia,0,0.0,Não Jogou,False
290,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,7,0,0,0,chico,Chico,99253,Francisco Alves da Silva Neto - Melo,SPT,False,0,292,3,4,,Chico,Zagueiro,0,0.0,Não Jogou,False
291,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,7,0,0,0,pochettino,Pochettino,99267,Tomás Pochettino,FOR,False,0,356,4,11,,Pochettino,Meia,0,0.0,Não Jogou,False
292,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,7,0,0,0,alexander-barboza,Alexander Barboza,99274,Alexander Nahuel Barboza Ullúa,BOT,False,0,263,3,10,,A. Barboza,Zagueiro,0,0.0,Não Jogou,False
293,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,0,0,0,dinenno,Dinenno,99316,Juan Ignacio Dinenno de Cara,CRU,False,0,283,5,7,,Dinenno,Atacante,0,0.0,Não Jogou,False
294,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7,0,0,0,luis-zubeldia,Luis Zubeldía,99366,Luis Francisco Zubeldía,SAO,False,0,276,6,7,,L. Zubeldía,Técnico,0,0.0,Não Jogou,False
295,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,0,0,0,michael,Michael,99392,Michael Richard Delgado de Oliveira,FLA,False,0,262,5,8,,Michael,Atacante,0,0.0,Não Jogou,False
296,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,7,0,0,0,baralhas,Baralhas,99440,Gabriel Baralhas dos Santos,VIT,False,0,287,4,6,,Baralhas,Meia,0,0.0,Não Jogou,False
297,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,0,0,0,rossi,Rossi,99552,Agustín Daniel Rossi,FLA,False,0,262,1,9,,Rossi,Goleiro,0,0.0,Não Jogou,False
298,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,7,0,0,0,arias,Arias,99815,Jhon Adolfo Arias Andrade,FLU,False,0,266,4,20,,Arias,Meia,0,0.0,Não Jogou,False
299,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,5,0,0,0,paulinho,Paulinho,99818,Paulo Henrique Sampaio Filho,PAL,False,0,275,5,9,,Paulinho,Atacante,0,0.0,Não Jogou,False
300,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,2,0,0,0,alan-franco,Alan Franco,99889,Alan Javier Franco,SAO,False,0,276,3,7,,A. Franco,Zagueiro,0,0.0,Não Jogou,False
301,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,0,0,0,igor-gomes,Igor Gomes,100084,Igor Silveira Gomes,CAM,False,0,282,4,6,,I. Gomes,Meia,0,0.0,Não Jogou,False
302,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,0,0,0,pedro-augusto,Pedro Augusto,100085,Pedro Augusto Borges da Costa,FOR,False,0,356,4,3,,P. Augusto,Meia,0,0.0,Não Jogou,False
303,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,7,0,0,0,yuri-alberto,Yuri Alberto,100652,Yuri Alberto Monteiro da Silva,COR,False,0,264,5,16,,Y. Alberto,Atacante,0,0.0,Não Jogou,False
304,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,0,0,0,fernando,Fernando,100695,Fernando dos Santos Pedro,RBB,False,0,280,5,5,,Fernando,Atacante,0,0.0,Não Jogou,False
305,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,7,0,0,0,matheus-henrique,Matheus Henrique,100742,Matheus Henrique de Souza,CRU,False,0,283,4,11,,M. Henrique,Meia,0,0.0,Não Jogou,False
306,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,0,0,0,liziero,Liziero,100761,Igor Matheus Liziero Pereira,SAO,False,0,276,4,5,,Liziero,Meia,0,0.0,Não Jogou,False
307,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,0,0,0,brenno,Brenno,100830,Brenno Oliveira Fraga Costa,FOR,False,0,356,1,5,,Brenno,Goleiro,0,0.0,Não Jogou,False
308,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,0,0,0,ruan,Ruan,100842,Ruan Tressoldi Netto,SAO,False,0,276,3,6,,Ruan,Zagueiro,0,0.0,Não Jogou,False
309,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,7,0,0,0,lucas-esteves,Lucas Esteves,100846,Lucas Esteves de Souza,GRE,False,0,284,2,7,,L. Esteves,Lateral,0,0.0,Não Jogou,False
310,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,0,0,0,luan-candido,Luan Cândido,100848,Luan Cândido de Almeida,GRE,False,0,284,2,7,,L. Cândido,Lateral,0,0.0,Não Jogou,False
311,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,7,0,0,0,vitinho,Vitinho,100898,Victor Alexander da Silva,BOT,False,0,263,2,7,,Vitinho,Lateral,0,0.0,Não Jogou,False
312,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,0,0,0,ronald-lopes,Ronald Lopes,100969,Ronald dos Santos Lopes,VIT,False,0,287,4,5,,R. Lopes,Meia,0,0.0,Não Jogou,False
313,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,0,0,0,nonato,Nonato,100987,Gustavo Nonato Santana,FLU,False,0,266,4,6,,Nonato,Meia,0,0.0,Não Jogou,False
314,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,0,0,0,junior-santos,Júnior Santos,101002,José Antonio dos Santos Júnior,CAM,False,0,282,5,10,,J. Santos,Atacante,0,0.0,Não Jogou,False
315,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,0,0,0,diego,Diego,101027,Jackson Diego Ibraim Fagundes - Ibrahim,CEA,False,0,354,2,5,,Diego,Lateral,0,0.0,Não Jogou,False
316,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,0,0,0,ferreira,Ferreira,101290,Aldemir dos Santos Ferreira,SAO,False,0,276,5,7,,Ferreira,Atacante,0,0.0,Não Jogou,False
317,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,7,0,0,0,ademir,Ademir,101314,Ademir da Silva Santos Júnior,BAH,False,0,265,5,5,,Ademir,Atacante,0,0.0,Não Jogou,False
318,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,2,0,0,0,guga,Guga,101319,Cláudio Rodrigues Gomes,FLU,False,0,266,2,7,,Guga,Lateral,0,0.0,Não Jogou,False
319,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,6,0,0,0,danilo-boza,Danilo Boza,101431,Danilo Boza Júnior,JUV,False,0,286,3,4,,D. Boza,Zagueiro,0,0.0,Não Jogou,False
320,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,0,0,0,marcelo-pitaluga,Marcelo Pitaluga,101478,Marcelo de Araújo Pitaluga Filho,FLU,False,0,266,1,3,,M. Pitaluga,Goleiro,0,0.0,Não Jogou,False
321,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,0,0,0,pepe,Pepê,101573,João Pedro Vilardi Pinto,VIT,False,0,287,4,6,,Pepê,Meia,0,0.0,Não Jogou,False
322,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,7,0,0,0,hugo-souza,Hugo Souza,101574,Hugo de Souza Nogueira,COR,False,0,264,1,12,,H. Souza,Goleiro,0,0.0,Não Jogou,False
323,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,7,0,0,0,hugo-moura,Hugo Moura,101594,Hugo Moura Arruda da Silva,VAS,False,0,267,4,6,,H. Moura,Meia,0,0.0,Não Jogou,False
324,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,0,0,0,ramon,Ramon,101597,Ramon Ramos Lima,INT,False,0,285,2,5,,Ramon,Lateral,0,0.0,Não Jogou,False
325,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,0,0,0,felipe-jonatan,Felipe Jonatan,101708,Felipe Jonatan Rocha Andrade,FOR,False,0,356,2,6,,F. Jonatan,Lateral,0,0.0,Não Jogou,False
326,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,7,0,0,0,matheuzinho,Matheuzinho,101727,Matheus França Silva,COR,False,0,264,2,9,,Matheuzinho,Lateral,0,0.0,Não Jogou,False
327,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,0,0,0,claudinho,Claudinho,101752,Claudio Coelho Salvático,VIT,False,0,287,2,6,,Claudinho,Lateral,0,0.0,Não Jogou,False
328,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,0,0,0,jean-david,Jean David,101768,Jean David Meneses Villarroel,VAS,False,0,267,4,3,,J. David,Meia,0,0.0,Não Jogou,False
329,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,0,0,0,mayk,Mayk,101820,Mayksilvan da Silva Ferreira,GRE,False,0,284,2,2,,Mayk,Lateral,0,0.0,Não Jogou,False
330,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,0,0,0,willian-machado,Willian Machado,101908,Willian Estefani Machado,CEA,False,0,354,3,3,,W. Machado,Zagueiro,0,0.0,Não Jogou,False
331,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,7,0,0,0,vitinho,Vitinho,101960,Vitor Hugo Naum dos Santos,INT,False,0,285,5,7,,Vitinho,Atacante,0,0.0,Não Jogou,False
332,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,0,0,0,britez,Brítez,101995,Emanuel Fermín Brítez,FOR,False,0,356,3,7,,Brítez,Zagueiro,0,0.0,Não Jogou,False
333,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,7,0,0,0,piquerez,Piquerez,102130,Joaquín Piquerez Moreira,PAL,False,0,275,2,12,,Piquerez,Lateral,0,0.0,Não Jogou,False
334,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,0,0,0,vitor-eudes,Vitor Eudes,102137,Vitor Eudes de Souza Costa,FLU,False,0,266,1,2,,V. Eudes,Goleiro,0,0.0,Não Jogou,False
335,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,7,0,0,0,lucas-halter,Lucas Halter,102253,Lucas Halter,VIT,False,0,287,3,4,,L. Halter,Zagueiro,0,0.0,Não Jogou,False
336,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,2,0,0,0,rollheiser,Rollheiser,102256,Benjamín Rollheiser,SAN,False,0,277,4,12,,Rollheiser,Meia,0,0.0,Não Jogou,False
337,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,0,0,0,caio-paulista,Caio Paulista,102318,Caio Fernando de Oliveira,CAM,False,0,282,2,7,,C. Paulista,Lateral,0,0.0,Não Jogou,False
338,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,0,0,0,caca,Cacá,102340,Carlos de Menezes Júnior,COR,False,0,264,3,6,,Cacá,Zagueiro,0,0.0,Não Jogou,False
339,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,0,0,0,thiaguinho,Thiaguinho,102599,Thiago Beserra dos Santos Conti,VIT,False,0,287,4,3,,Thiaguinho,Meia,0,0.0,Não Jogou,False
340,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,0,0,0,luan-vinicius,Luan Vinícius,102909,Luan Vinícius da Silva Santos,SAO,False,0,276,4,5,,L. Vinícius,Meia,0,0.0,Não Jogou,False
341,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,7,0,0,0,canobbio,Canobbio,102928,Agustín Canobbio Graviz,FLU,False,0,266,5,9,,Canobbio,Atacante,0,0.0,Não Jogou,False
342,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,7,0,0,0,facundo-torres,Facundo Torres,102950,Facundo Daniel Torres Pérez,PAL,False,0,275,5,13,,F. Torres,Atacante,0,0.0,Não Jogou,False
343,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,7,0,0,0,escobar,Escobar,102975,Gonzalo Daniel Escobar,SAN,False,0,277,2,4,,Escobar,Lateral,0,0.0,Não Jogou,False
344,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,7,0,0,0,laquintana,Laquintana,103014,Ignacio Jesús Laquintana Marsico - Nacho,RBB,False,0,280,5,2,,Laquintana,Atacante,0,0.0,Não Jogou,False
345,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,7,0,0,0,gabriel-brazao,Gabriel Brazão,103056,Gabriel Nascimento Resende Brazão,SAN,False,0,277,1,5,,G. Brazão,Goleiro,0,0.0,Não Jogou,False
346,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,0,0,0,eric-ramires,Eric Ramires,103295,Eric dos Santos Rodrigues,RBB,False,0,280,4,5,,E. Ramires,Meia,0,0.0,Não Jogou,False
347,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,7,0,0,0,matheus-alexandre,Matheus Alexandre,103347,Matheus Alexandre Anastácio de Souza,SPT,False,0,292,2,5,,M. Alexandre,Lateral,0,0.0,Não Jogou,False
348,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,0,0,0,emmanuel-martinez,Emmanuel Martínez,103388,Leandro Emmanuel Martínez,FOR,False,0,356,4,5,,E. Martínez,Meia,0,0.0,Não Jogou,False
349,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,0,0,0,kaio-jorge,Kaio Jorge,103445,Kaio Jorge Pinto Ramos,CRU,False,0,283,5,9,,K. Jorge,Atacante,0,0.0,Não Jogou,False
350,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,2,0,0,0,ignacio,Ignácio,103523,Ignácio da Silva Oliveira,FLU,False,0,266,3,6,,Ignácio,Zagueiro,0,0.0,Não Jogou,False
351,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,0,0,0,denis-junior,Dênis Júnior,103662,Dênis de Oliveira Aguiar Júnior,BAH,False,0,265,1,3,,D. Júnior,Goleiro,0,0.0,Não Jogou,False
352,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,5,0,0,0,gabriel-fuentes,Gabriel Fuentes,103672,Gabriel Rafael Fuentes Gómez,FLU,False,0,266,2,6,,G. Fuentes,Lateral,0,0.0,Não Jogou,False
353,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,0,0,0,kaique-rocha,Kaíque Rocha,103684,Kaíque Rocha Lima,INT,False,0,285,3,5,,K. Rocha,Zagueiro,0,0.0,Não Jogou,False
354,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,0,0,0,gabriel-veron,Gabriel Veron,103764,Gabriel Veron Fonseca de Souza,SAN,False,0,277,5,6,,G. Veron,Atacante,0,0.0,Não Jogou,False
355,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,7,0,0,0,gabriel-menino,Gabriel Menino,103767,Gabriel Vinícius Menino,CAM,False,0,282,4,8,,G. Menino,Meia,0,0.0,Não Jogou,False
356,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7,0,0,0,rafael-guanaes,Rafael Guanaes,104027,Rafael Silva Guanaes,MIR,False,0,2305,6,3,,R. Guanaes,Técnico,0,0.0,Não Jogou,False
357,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,0,0,0,sabino,Sabino,104075,José Sabino Chagas Monteiro,SAO,False,0,276,3,5,,Sabino,Zagueiro,0,0.0,Não Jogou,False
358,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,0,0,0,bruno-fuchs,Bruno Fuchs,104085,Bruno de Lara Fuchs,PAL,False,0,275,3,6,,B. Fuchs,Zagueiro,0,0.0,Não Jogou,False
359,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,7,0,0,0,lucas-arcanjo,Lucas Arcanjo,104118,Lucas Willians Assis Arcanjo,VIT,False,0,287,1,6,,L. Arcanjo,Goleiro,0,0.0,Não Jogou,False
360,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,0,0,0,fabricio,Fabrício,104134,Fabrício do Rosário dos Santos,VIT,False,0,287,5,4,,Fabrício,Atacante,0,0.0,Não Jogou,False
361,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,0,0,0,raul,Raul,104191,Raul Jonas Steffens,BOT,False,0,263,1,2,,Raul,Goleiro,0,0.0,Não Jogou,False
