Unnamed: 0,atletas.pontos_num,atletas.clube_id,atletas.posicao_id,atletas.media_num,atletas.entrou_em_campo,atletas.atleta_id,atletas.preco_num,atletas.foto,atletas.apelido_abreviado,atletas.status_id,atletas.slug,atletas.rodada_id,atletas.clube.id.full.name,atletas.variacao_num,atletas.nome,atletas.jogos_num,atletas.apelido,CA,DS,FC,FF,FS,G,I,A,FD,PS,FT,SG,V,CV,DE,DP,GS,PC,PP,GC,posicao_nome,ranking_rodada,percentil_pontuacao,classificacao_desempenho,destaque_rodada
605,0.1,292,5,5.37,True,126216,7.07,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,D. Lacerda,7,derik-lacerda,22,SPT,-1.43,Derik Gean Severino Lacerda,7,Derik Lacerda,4.0,7.0,15.0,6.0,12.0,2.0,2.0,,5.0,,1.0,,,,,,,,,,Atacante,274,17.77,Regular,False
606,0.0,277,4,6.29,True,126471,9.66,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Barreal,6,barreal,22,SAN,-0.41,Álvaro Martín Barreal,18,Barreal,1.0,34.0,15.0,10.0,14.0,5.0,4.0,,6.0,,2.0,,,,,,,,,,Meia,275,12.65,Regular,False
607,3.16,280,6,5.41,True,126977,8.73,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,F. Seabra,7,fernando-seabra,22,RBB,-0.54,Fernando Seabra,22,Fernando Seabra,,,,,,,,,,,,,9.0,,,,,,,,Técnico,158,52.71,Regular,False
608,0.0,264,4,2.9,False,127242,2.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Bahia,6,bahia,22,COR,0.0,Luiz Gustavo Lemos Carvalho,2,Bahia,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
609,0.0,266,2,12.8,False,127932,5.88,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,J. Fidélis,6,julio-fidelis,22,FLU,0.0,Julio Cesar Lima Fidelis,1,Julio Fidélis,,3.0,1.0,2.0,4.0,,,1.0,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
610,0.0,266,4,0.0,False,128583,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,T. Henrique,6,thiago-henrique,22,FLU,0.0,Thiago Henrique Gonçalves Silva,0,Thiago Henrique,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
611,0.0,262,4,0.0,False,128590,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,R. Lucas,6,rayan-lucas,22,FLA,0.0,Rayan Lucas Marques de Souza,0,Rayan Lucas,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
612,0.0,287,4,0.97,False,129317,2.21,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,F. Cardoso,6,felipe-cardoso,22,VIT,0.0,Felipe Cardoso,3,Felipe Cardoso,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
613,0.0,265,5,1.2,False,129663,1.35,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,R. Pablo,6,ruan-pablo,22,BAH,0.0,Ruan Pablo Barbosa Sousa,1,Ruan Pablo,,,,,,,,,1.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
614,0.0,267,1,0.0,False,129665,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Pablo,6,pablo,22,VAS,0.0,Pablo de Paula Cardoso,0,Pablo,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
615,0.0,267,4,0.0,False,129666,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,JP,6,jp,22,VAS,0.0,João Pedro Murilo de Paula Morais,0,JP,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
616,0.0,263,1,0.0,False,129930,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,C. Loor,6,cristhian-loor,22,BOT,0.0,Cristhian Joel Loor Santamaría - Christian,0,Cristhian Loor,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
617,3.5,284,4,3.5,True,130048,5.84,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Noriega,7,noriega,22,GRE,0.84,Erick Carlos Noriega Loret de Mola,1,Noriega,,2.0,,,1.0,,,,,,,,,,,,,,,,Meia,147,55.57,Regular,False
618,0.0,262,1,0.0,False,130189,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,L. Nannetti,6,leo-nannetti,22,FLA,0.0,Leonardo Nannetti Lopes,0,Léo Nannetti,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
619,0.0,262,2,0.0,False,130190,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Carbone,6,carbone,22,FLA,0.0,João Victor Schlickmann Carbone,0,Carbone,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
620,0.0,267,2,0.0,False,130254,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Leandrinho,6,leandrinho,22,VAS,0.0,Leandro Viana da Silva Gama,0,Leandrinho,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
621,0.0,267,4,0.0,False,130255,3.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,G. Estrella,6,guilherme-estrella,22,VAS,0.0,Guilherme Estrella de Paiva,0,Guilherme Estrella,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
622,0.0,263,4,0.7,False,130265,1.16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,K. Lindes,6,kauan-lindes,22,BOT,0.0,Kauan Gabriel Cordeiro Lindes,1,Kauan Lindes,,,1.0,,2.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
623,0.0,267,4,0.6,False,130279,1.9,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,L. Zuccarello,6,lukas-zuccarello,22,VAS,0.0,Lukas Rocha Zuccarello,2,Lukas Zuccarello,,1.0,1.0,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
624,0.0,267,1,0.0,False,130280,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,P. Gabriel,6,phillipe-gabriel,22,VAS,0.0,Phillipe Gabriel Pires de Oliveira,0,Phillipe Gabriel,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
625,0.0,286,5,0.0,False,130316,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,R. Pinna,6,rafael-pinna,22,JUV,0.0,Rafael Oliveira Pinna,0,Rafael Pinna,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
626,0.0,287,2,3.35,False,130319,4.06,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Maykon,6,maykon,22,VIT,0.0,Maykon Kesley de Jesus Ramalho,7,Maykon,1.0,5.0,11.0,2.0,5.0,,,,1.0,,,3.0,,,,,,,,,Lateral,0,0.0,Não Jogou,False
627,0.0,262,4,0.0,False,130382,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,G. Gomes,6,guilherme-gomes,22,FLA,0.0,Guilherme Henrique Bernardineli Gomes,0,Guilherme Gomes,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
628,0.0,2305,5,0.84,False,130386,2.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Maceió,6,maceio,22,MIR,0.0,Everton Leandro de Oliveira Santos,5,Maceió,1.0,1.0,2.0,4.0,2.0,,1.0,,1.0,,,,,,,,,1.0,,,Atacante,0,0.0,Não Jogou,False
629,0.0,265,3,1.56,False,130393,1.8,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,L. Gustavo,6,luiz-gustavo,22,BAH,0.0,Luiz Gustavo Marinho Ribeiro dos Santos,5,Luiz Gustavo,3.0,4.0,4.0,,2.0,,,,,,,1.0,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
630,0.0,286,5,0.5,False,130507,1.11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Marlon,6,marlon,22,JUV,0.0,Marlon Santos Teodoro,1,Marlon,,,1.0,1.0,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
631,0.0,275,5,0.0,False,130608,0.92,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,R. Fillipi,6,riquelme-fillipi,22,PAL,0.0,Riquelme Fillipi Marinho de Souza,1,Riquelme Fillipi,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
632,0.0,275,5,1.05,False,130612,2.95,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Luighi,6,luighi,22,PAL,0.0,Luighi Hanri Sousa Santos,6,Luighi,,4.0,5.0,,4.0,,2.0,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
633,0.0,287,4,0.0,False,130620,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Edenílson,6,edenilson,22,VIT,0.0,Edenílson Santos Nascimento Filho,0,Edenílson,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
634,0.0,266,4,2.27,False,130650,5.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Bernal,6,bernal,22,FLU,0.0,Facundo Bernal Cruz,11,Bernal,5.0,15.0,9.0,5.0,9.0,,,,4.0,,,,,,,,,,,1.0,Meia,0,0.0,Não Jogou,False
635,0.0,280,3,0.0,False,130711,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Boateng,6,boateng,22,RBB,0.0,Stanley Boateng Osei,0,Boateng,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
636,0.0,277,2,4.86,False,130811,7.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Souza,6,souza,22,SAN,0.0,João Victor de Souza Menezes,11,Souza,1.0,24.0,13.0,5.0,9.0,,1.0,1.0,,,,2.0,,,,,,1.0,,,Lateral,0,0.0,Não Jogou,False
637,0.0,287,3,0.0,False,130869,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Andrei,6,andrei,22,VIT,0.0,Andrei Gabriel dos Santos Ferreira,0,Andrei,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
638,0.0,284,4,2.09,False,130889,2.84,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Riquelme,6,riquelme,22,GRE,0.0,Riquelme Freitas dos Santos,8,Riquelme,,6.0,2.0,2.0,11.0,,,,1.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
639,0.0,284,5,0.17,False,131455,0.84,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Jardiel,6,jardiel,22,GRE,0.0,Jardiel Maciel Libertino da Silva,3,Jardiel,,,,,1.0,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
640,0.0,277,4,0.7,False,131515,1.19,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Hyan,6,hyan,22,SAN,0.0,Hyan Carvalho Machado Silva,2,Hyan,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
641,0.0,277,2,4.28,False,131516,6.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,J. Chermont,6,jp-chermont,22,SAN,0.0,João Pedro Chermont Crema,5,JP Chermont,3.0,14.0,9.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,Lateral,0,0.0,Não Jogou,False
642,0.0,276,5,2.3,True,131518,2.15,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Henrique,6,henrique,22,SAO,-0.67,Henrique Fabiano do Carmo,3,Henrique,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,Atacante,275,12.65,Regular,False
643,0.0,276,5,4.32,False,131617,6.73,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,A. Silva,5,andre-silva,22,SAO,0.0,André Oliveira e Silva,19,André Silva,5.0,11.0,20.0,10.0,20.0,5.0,5.0,2.0,5.0,,1.0,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
644,0.0,264,1,0.0,False,131753,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,F. Longo,6,felipe-longo,22,COR,0.0,Felipe Longo Fernandes da Silva,0,Felipe Longo,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
645,0.0,280,3,0.0,False,131765,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Kevyn,6,kevyn,22,RBB,0.0,Kevyn Henrique Monteiro de Souza,0,Kevyn,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
646,3.8,266,5,4.04,True,132071,6.48,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Serna,7,serna,22,FLU,0.15,Kevin Steven Serna Jaramillo,17,Serna,1.0,13.0,6.0,5.0,16.0,3.0,1.0,2.0,4.0,1.0,,,,,,,,,,,Atacante,142,57.38,Regular,False
647,4.5,2305,3,4.21,True,132553,5.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Jemmes,7,jemmes,22,MIR,-0.48,Jemmes Bruno Ribeiro da Silva,20,Jemmes,2.0,35.0,20.0,3.0,6.0,1.0,,,1.0,,,5.0,,,,,,,,,Zagueiro,116,65.21,Regular,False
648,0.0,287,1,0.0,False,132560,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,D. Barbosa,6,davi-barbosa,22,VIT,0.0,Davi Barbosa da Silva Novaes,0,Davi Barbosa,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
649,0.0,280,5,3.23,False,132580,5.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Vinicinho,6,vinicinho,22,RBB,0.0,Vinicius Mendonça Pereira,18,Vinicinho,2.0,18.0,14.0,6.0,32.0,,4.0,2.0,5.0,1.0,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
650,0.8,264,5,3.19,True,133543,3.2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,G. Negão,7,gui-negao,22,COR,-1.28,Guilherme William Silva Inácio,8,Gui Negão,2.0,6.0,17.0,1.0,14.0,2.0,2.0,,,,,,,,,,,,,,Atacante,241,25.9,Regular,False
651,0.0,276,3,0.0,False,133623,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Igão,6,igao,22,SAO,0.0,Igor Odoni Gomes,0,Igão,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
652,0.0,284,5,4.51,False,133669,5.78,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Alysson,6,alysson,22,GRE,0.0,Alysson Edward Franco da Rocha dos Santos,15,Alysson,1.0,24.0,10.0,7.0,32.0,,,1.0,5.0,,1.0,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
653,0.0,280,1,0.0,False,133671,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,G. Reis,6,gustavo-reis,22,RBB,0.0,Gustavo Reis de Alcântara,0,Gustavo Reis,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
654,0.0,277,4,0.5,False,133673,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,M. Xavier,6,mateus-xavier,22,SAN,0.0,Mateus Xavier de Sousa,3,Mateus Xavier,,1.0,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
655,0.0,275,3,1.6,False,133679,2.61,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Benedetti,6,benedetti,22,PAL,0.0,Luiz Gustavo Roncholeta Benedetti,2,Benedetti,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
656,0.0,266,4,0.0,False,133696,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,W. Davi,6,wallace-davi,22,FLU,0.0,Wallace Davi Nunes da Silva Dias,0,Wallace Davi,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
657,0.0,285,4,0.6,False,134246,1.14,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Y. Noal,6,yago-noal,22,INT,0.0,Yago Eduardo Noal Lopes,2,Yago Noal,,1.0,1.0,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
658,0.0,285,4,1.7,True,136306,2.36,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,L. Otávio,6,luis-otavio,22,INT,-0.13,Luis Otávio Costa de Aquino,11,Luis Otávio,,10.0,5.0,,8.0,,,,1.0,,,,,,,,,,,,Meia,275,12.65,Regular,False
659,0.0,265,5,0.0,True,136955,5.39,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Sanabria,6,sanabria,22,BAH,-0.61,Mateo Naín Sanabria Doracio,1,Sanabria,,,,,,,,,,,,,,,,,,,,,Atacante,275,12.65,Regular,False
660,0.0,262,5,0.0,False,137089,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Shola,6,shola,22,FLA,0.0,Ogundana Shola Elijah,0,Shola,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
661,0.0,292,5,0.0,False,137375,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Micael,6,micael,22,SPT,0.0,Micael de Barros Viturino,0,Micael,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
662,0.0,283,5,0.5,False,137542,1.09,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,K. Kenji,6,kaique-kenji,22,CRU,0.0,Kaique Kenji Takamura Correa,2,Kaique Kenji,,,,,2.0,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
663,0.0,285,3,2.93,False,137618,4.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,C. Sampaio,6,clayton-sampaio,22,INT,0.0,Clayton Sampaio Pereira,6,Clayton Sampaio,2.0,7.0,7.0,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
664,0.0,280,3,1.3,False,138021,1.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Palacios,6,palacios,22,RBB,0.0,Sergio Stevan Palacios Zapata,2,Palacios,2.0,,3.0,,1.0,,,,,,,1.0,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
665,0.0,262,5,0.0,False,139000,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,F. Teresa,6,felipe-teresa,22,FLA,0.0,Felipe Gabriel Cunha Teresa,0,Felipe Teresa,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
666,0.0,275,4,0.0,False,139001,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Figueiredo,5,figueiredo,22,PAL,0.0,Vitor dos Santos Figueiredo,0,Figueiredo,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
667,4.71,262,6,7.49,True,139076,12.57,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,F. Luís,7,filipe-luis,22,FLA,-1.1,Filipe Luís Kasmirski,21,Filipe Luís,,,,,,,,,,,,,14.0,,,,,,,,Técnico,112,66.57,Regular,False
668,0.0,285,3,0.0,False,139200,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,P. Kauã,6,pedro-kaua,22,INT,0.0,Pedro Kauã Rodrigues Machado,0,Pedro Kauã,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
669,5.0,283,2,3.73,True,139345,3.75,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,K. Prates,6,kaua-prates,22,CRU,0.98,Kauã Prates de Almeida,3,Kauã Prates,1.0,2.0,4.0,,1.0,,1.0,,,,,2.0,,,,,,,,,Lateral,103,68.98,Bom,False
670,0.0,282,5,0.0,False,139455,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,C. Maia,5,caio-maia,22,CAM,0.0,Caio da Silva Maia,0,Caio Maia,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
671,0.0,282,5,1.51,False,140364,3.46,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,J. Marcelo,6,joao-marcelo,22,CAM,0.0,João Marcelo Soares de Freitas,7,João Marcelo,,1.0,3.0,2.0,,,2.0,1.0,3.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
672,0.0,266,5,0.33,False,140484,3.81,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,R. Felipe,6,riquelme-felipe,22,FLU,0.0,Riquelme Felipe Silva de Almeida,3,Riquelme Felipe,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
673,0.0,262,3,0.0,False,140492,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,J. Victor,6,joao-victor,22,FLA,0.0,João Victor de Souza Cunha,0,João Victor,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
674,0.0,262,4,0.0,False,140494,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,J. Alves,6,joao-alves,22,FLA,0.0,João Victor Alves Ferreira,0,João Alves,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
675,0.0,276,5,2.69,False,140542,3.62,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,R. Francisco,5,ryan-francisco,22,SAO,0.0,Ryan Francisco Rodrigues dos Santos Silva,7,Ryan Francisco,,,4.0,2.0,5.0,2.0,1.0,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
676,0.0,265,4,0.0,False,140726,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,D. Martins,6,david-martins,22,BAH,0.0,David Martins Almeida de Lira,0,David Martins,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
677,0.0,280,5,3.3,True,140906,2.93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,D. Gomes,6,davi-gomes,22,RBB,-0.88,Davi Gomes de Alvarenga,4,Davi Gomes,,1.0,2.0,2.0,3.0,1.0,,,1.0,,,,,,,,,,,,Atacante,275,12.65,Regular,False
